system:index,NDVI,NDVI_1,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_2,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_3,NDVI_30,NDVI_31,NDVI_32,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,.geo
000000000000000000ad_0,0.90789086,0.8857696,0.922754,0.89968324,0.90909094,0.86844105,0.89399886,0.92966443,0.914787,0.9267636,0.92527246,0.90909094,0.8796808,0.9082676,0.90967745,0.9304211,0.89626426,0.9087171,0.9130435,0.90164953,0.91598696,0.92272246,1.0507519,0.9005525,0.9209291,0.9288663,0.9255884,0.9173239,0.8762396,0.8580112,0.8210547,0.8665126,0.8781334,
000000000000000000ae_0,0.8853904,0.8972683,0.8787158,0.8747659,0.91000557,0.8785965,0.88763374,0.9309487,0.9076262,0.9191649,0.9293263,0.90541756,0.8815331,0.91398555,0.9060638,0.93456614,0.9129809,0.8982476,0.9003713,0.9135727,0.90589136,0.91083246,0.92980564,0.8892617,0.9228369,0.9463337,0.9281404,0.8921933,0.8748239,0.8832237,0.7775134,0.8872005,0.87217253,
000000000000000000af_0,0.8744274,0.8633316,0.8734287,0.8586071,0.8861613,0.8581049,0.8634415,0.9203512,0.8940865,0.90009665,0.9202454,0.8968332,0.8651685,0.9047619,0.89757025,0.8848802,0.88592017,0.8866417,0.8862231,0.8986151,0.89485276,0.90708536,0.91043955,0.8694678,0.91270065,0.8950246,0.91331446,0.89169055,0.8688908,0.8837846,0.7969925,0.8462418,0.8554348,
000000000000000000b0_0,0.8325533,0.8402226,0.82821494,0.8724955,0.8597701,0.82258064,0.8757207,0.9079003,0.8945074,0.89053136,0.8922317,0.9151367,0.84144145,0.88752556,0.90308684,0.885389,0.8807947,0.8840285,0.9012433,0.86808926,0.8636052,0.8935678,0.9087108,0.8887931,0.9042604,0.90458715,0.9221128,0.8444625,0.8480421,0.8721351,0.78730476,0.81853133,0.8249279,
000000000000000000b1_0,0.8444696,0.8596491,0.871266,0.8688038,0.8988417,0.86892176,0.89551735,0.90729034,0.91195476,0.9124356,0.9184268,0.9117647,0.851497,0.9067826,0.9122951,0.890101,0.89688426,0.89044845,0.90821475,0.9059249,0.9157895,0.92515725,0.93807715,0.8770034,0.91930836,0.9230035,0.92186517,0.8724115,0.8646773,0.86958027,0.8566434,0.8514725,0.8920755,
000000000000000000b2_0,0.81759655,0.82053494,0.8557912,0.82522464,0.8441952,0.84458673,0.85226876,0.8559944,0.8574939,0.8751381,0.88433164,0.86760396,0.8192555,0.8875419,0.87576914,0.87234044,0.9005392,0.866712,0.9002007,0.89423364,0.89882565,0.9030745,0.90136814,0.84235454,0.9010582,0.90897596,0.90793896,0.84057534,0.8071408,0.8326338,0.7441454,0.80480826,0.8198038,
000000000000000000b3_0,0.8722531,0.86674815,0.8793774,0.8561873,0.8812057,0.83761513,0.88304096,1.0821453,0.8914543,0.91617936,0.9028309,0.9027501,0.8477189,0.89927626,0.90343225,0.8910082,0.8922428,0.89818925,0.8996811,0.886137,0.89849377,0.91922086,0.9239936,0.88475055,0.9231496,0.919975,0.924367,0.86797065,0.8589188,0.87951124,0.8737296,0.8355872,0.8592765,
000000000000000000b4_0,0.8644955,0.842963,0.8774605,0.8940849,0.88473415,0.89109224,0.85733885,0.8956411,0.8985737,0.8880462,0.8966338,0.8956428,0.84160507,0.902239,0.8985782,1.0266751,0.91185516,0.9019145,0.91065294,0.8926342,0.89632547,0.9120385,0.9141631,0.84833854,0.92462313,0.9190235,0.91636956,0.86588013,0.88156694,0.867165,0.7989842,0.8419971,0.85820234,
000000000000000000b5_0,0.8744274,0.7274816,0.89943117,0.87925696,0.8901602,0.8761883,0.89632475,0.9110712,0.9223007,0.906701,0.91496944,0.91688067,0.8765886,0.91065943,0.90777403,0.93856835,0.9129927,0.9112014,0.9234199,0.92394125,0.9272316,0.9274284,0.9307102,0.8951487,0.9249871,0.9343133,0.93481755,0.9084308,0.8733289,0.8987121,0.8070922,0.85126513,0.8857143,
000000000000000000b6_0,0.8607437,0.8707002,0.8817286,0.88725746,0.8687756,0.8616227,0.88895416,1.0358175,0.8984281,0.8809598,0.89820534,0.91119003,0.8619143,0.9083527,0.9070578,0.9002453,0.87776184,0.90264493,0.8921739,0.89976823,0.88228154,0.9089958,0.90904284,0.8723987,0.90672696,0.9096076,0.90678203,0.89009327,0.8626794,0.87774545,0.8047227,0.850181,0.8622832,
000000000000000000b7_0,0.7187384,0.8790009,0.8895552,0.88680834,0.8871675,0.8909002,0.89520377,1.0463183,0.8931026,0.8971292,0.92235106,0.9126365,0.8767792,0.90242815,0.91353995,0.9101458,0.8976834,0.8992882,0.9101124,0.8807496,0.89287627,0.904093,0.9115433,0.8966282,0.9071751,0.9158004,0.9037267,0.8983193,0.8637211,0.8952832,0.8243437,0.85927284,0.864486,
000000000000000000b8_0,0.85293096,0.8615474,0.8682945,0.93725705,0.9129151,0.8774105,0.89856523,1.0404886,0.88429016,0.8976516,0.9056196,0.93255335,0.88178694,0.8944989,0.892303,0.9051273,0.9016227,0.89455974,0.92402595,0.92404205,0.8917999,0.9052871,0.91739744,0.8694969,0.91537374,0.91762155,0.93326455,0.87249666,0.8778626,0.86876464,0.80502576,0.86441845,0.86310095,
000000000000000000b9_0,0.8471396,0.8694628,0.8730695,0.92835164,0.87438905,0.8654956,0.8660419,0.91008174,0.89557207,0.8929385,0.8951291,0.8895769,0.8642202,0.88931787,0.89083177,0.8856448,0.88354653,0.88076836,0.9050445,0.87942916,0.8858723,0.8944384,0.906791,0.85572255,0.91024166,0.90465117,0.9116189,0.8742985,0.86596763,0.8674593,0.8227967,0.843701,0.84615386,
000000000000000000ba_0,0.86564887,0.8844665,0.8333333,0.8753316,0.86930215,0.8610369,0.8955322,0.93541664,0.91650707,0.92098397,0.93002737,0.92037916,0.8962444,0.92070794,0.90069634,0.9106317,0.9233717,0.9135308,0.91384614,0.92021483,0.91619664,0.9291283,0.93227625,0.872746,0.9206478,0.92261505,0.9154482,0.9114187,0.8780641,0.8999333,0.82873636,0.8634622,0.8806728,
000000000000000000bb_0,0.83972836,0.83862513,0.87833,0.9443324,0.87753624,0.8826649,0.8879904,0.8994941,0.9013245,0.90101695,0.90163934,0.8952954,0.8821849,0.9024564,0.9042628,0.9043158,0.8950839,0.9248886,0.93973637,0.89115644,0.90490454,0.91503876,0.9183559,0.8820494,0.9073746,0.9187726,0.9136118,0.8484532,0.8479128,0.87050825,0.7938735,0.83912,0.88286024,
000000000000000000bc_0,0.8606219,0.86782724,0.8764143,0.91055644,0.8999253,0.8568282,0.87342685,0.91467416,0.9094316,0.91933703,0.9143798,0.96549433,0.8671937,0.91831267,0.9645822,0.90592736,0.93817973,0.9026688,0.8934646,0.9048626,0.9129962,0.9248619,0.92302036,0.89377725,0.9226985,0.94634145,0.9340789,0.88235295,0.8495025,0.90159047,0.9173616,0.8439716,0.84326017,
000000000000000000bd_0,0.8704676,0.8837634,0.87772924,0.9326042,0.8794655,0.86362255,0.8975332,0.8953262,0.887083,0.90464765,0.89887345,0.9023802,0.8630639,0.9037783,0.89918596,0.885783,0.88450205,0.8923358,0.8871134,0.90561223,0.90463644,0.897274,0.9031191,0.8742038,0.8995164,0.90205896,0.90204084,0.86855525,0.86208564,0.8650976,0.8297538,0.8462838,0.88714564,
000000000000000000be_0,0.8553459,0.8668094,0.8687651,0.8773946,0.8674822,0.86987954,0.8900213,0.9007206,0.9146407,0.8964803,0.9046693,0.89113986,0.8647474,0.90864867,0.9138705,0.90430135,0.89706665,0.9194757,0.91546494,0.9062302,0.90966517,0.916849,0.9192825,0.85714287,0.9147445,0.925,0.9161275,0.8393851,0.84098184,0.84856653,0.78458595,0.8428343,0.84699196,
000000000000000000bf_0,0.8933043,0.89749634,0.89530563,0.9618375,0.8949636,0.90935045,0.89006674,0.91164243,0.90440625,0.9223192,0.9266314,0.918108,0.8751127,0.907777,0.91979736,0.9241573,0.89022756,0.91207075,0.91485506,0.916141,0.9208401,0.9266978,0.93151677,0.8965339,0.918897,0.93491125,0.9378317,0.89127976,0.8730769,0.888848,0.83662146,0.8779808,0.89128965,
000000000000000000c0_0,0.86460555,0.8789744,0.8807618,0.87599015,0.8861646,0.8488864,0.8733314,0.9123742,0.89794195,0.9010989,0.91339964,0.9088785,0.85548526,0.89534545,0.8974359,0.902383,0.8974359,0.9138368,0.90068585,0.89611125,0.8987866,0.9122807,0.9759426,0.8869418,0.9154713,0.9169533,0.92002106,0.87082154,0.8690096,0.86806345,0.8178184,0.8436595,0.8596762,
000000000000000000c1_0,0.87947696,0.88363636,0.8774948,0.9163816,0.89751977,0.8522293,0.89334863,3.1234567,0.9040719,0.90435314,0.90272486,0.9231279,0.8892835,0.9032815,0.8847737,0.90174675,0.8959391,0.9231087,0.91101295,0.90532917,0.9211469,0.91294116,0.98630136,0.8919503,0.91453457,0.91672176,0.9163282,0.88294315,0.8869665,0.8729535,0.8287252,0.8654346,0.8646914,
000000000000000000c2_0,0.82140934,0.83246976,0.891945,1.3483871,0.86339027,0.82571733,0.8724761,0.8909091,0.9952324,0.9033175,0.92388666,0.92153907,0.851499,0.9129512,0.902439,0.93189555,0.87081105,0.902371,0.9067998,0.9064899,0.90332514,0.9676871,0.98088413,0.8778343,0.93878907,0.9205835,0.93697155,0.8852248,0.8814628,0.8605852,0.7842655,0.8208617,0.8464688,
000000000000000000c3_0,0.8826739,0.88148606,0.89375365,0.95657897,0.8844414,0.8899477,0.8828911,0.9046267,0.9113612,0.9058908,0.9169747,0.90288645,0.90695006,0.9072888,0.91064227,0.9211679,0.9028812,0.9130435,0.91457283,0.90658027,0.90829057,0.9261725,0.92736644,0.9012808,0.91401273,0.936853,0.923159,0.8692462,0.87696266,0.9054909,0.83497536,0.84942085,0.8707462,
000000000000000000c4_0,0.8519362,0.86203545,0.87693363,0.8853769,0.87242615,0.8557269,0.87685925,0.8960328,0.8811614,0.90286577,0.8928672,0.89891696,0.88504106,0.90359765,0.8992999,0.8636637,0.9109618,0.8910891,0.88705754,0.88461536,0.89120656,0.906789,0.9007092,0.86503065,0.903937,0.90284204,0.9053595,0.87876886,0.8302978,0.8596059,0.8113208,0.86261326,0.8846437,
000000000000000000c5_0,0.87494034,0.8811189,0.8882235,0.90287507,0.8892038,0.88135594,0.87735236,0.9084011,0.91531825,0.9133515,0.90604025,0.90893084,0.9082366,0.9488987,0.9139949,0.94236803,0.89742225,0.93237704,0.9147697,0.90527904,0.91243523,0.9139729,0.9162122,0.8705694,0.9071461,0.91516894,0.9190184,0.877627,0.8620412,0.8732868,0.81822723,0.86401,0.88970774,
000000000000000000c6_0,0.86526746,0.8864536,0.892587,0.96442306,0.9018109,0.88744587,0.8936385,0.90082026,0.92378837,0.90216964,0.93087196,0.92748094,0.8683603,0.9144786,0.9289988,0.8945406,0.90472376,0.9114315,0.90242475,0.8925937,0.9083309,0.91504943,0.92017615,0.89571697,0.9144385,0.91334015,0.9261666,0.88301885,0.8841791,0.89503956,0.80880773,0.8445378,0.8823994,
000000000000000000c7_0,0.8631362,0.8884322,0.87833,0.9072015,0.87367743,0.8650052,0.8806196,0.8950639,0.8993559,0.9290383,0.92128175,0.8946213,0.8694779,0.9021164,0.88521326,0.8964358,0.90307105,0.9222733,0.8918387,0.8947767,0.8930252,0.9084536,0.9249487,0.8805121,0.9202112,1.1194539,0.9198606,0.8884555,0.8705781,0.8611606,0.789266,0.85641336,0.91336405,
000000000000000000c8_0,0.8707619,0.86406994,0.8714396,0.9411303,0.87997156,0.86566603,0.8813906,0.9035025,0.9023117,0.9051383,0.906837,0.90765285,0.89111745,0.88837516,0.89489836,0.90044934,0.8907749,0.8921216,0.92109036,0.8986965,0.922853,0.91537946,0.9289132,0.89415485,0.9158527,0.92310095,0.9119639,0.87887037,0.8629174,0.87247676,0.80822897,0.82752293,0.8896247,
000000000000000000c9_0,0.8308824,0.89260143,0.9152371,1.4424243,0.8757485,0.8223815,0.85918003,0.89232993,0.90141386,0.91354465,0.9078736,0.8949825,0.85620916,0.92316383,0.8904282,0.9053822,0.9107214,0.9172699,0.914115,0.89836174,0.95040536,1.003714,1.0700935,0.88461536,0.94375515,1.022672,1.0018833,0.8781019,0.8416973,0.8524912,0.7666772,0.82786447,0.8442161,
000000000000000000ca_0,0.8739874,0.8815511,0.8829084,0.95110023,0.8915457,0.856,0.8672875,1.6666666,0.88668406,0.9143816,0.8981838,0.89915967,0.88961303,0.91161865,0.91257995,0.9115451,0.88487804,0.89923954,0.9224464,0.8955475,0.90487516,0.92826843,0.9231824,0.8855535,0.9176778,0.93299264,0.92530715,0.867152,0.8635098,0.8597,0.80742687,0.8487448,0.89658636,
000000000000000000cb_0,0.88214904,0.88867927,0.8964178,0.9616347,0.8690565,0.87495863,0.870876,0.9018265,0.89489603,0.90035784,0.9045987,0.89143425,0.89527136,0.93517137,0.89002186,0.8977741,0.8771774,0.89159465,0.8998483,0.89342403,0.9002586,0.90400636,0.9191176,0.8778135,0.9113721,0.9120488,0.9191647,0.8668919,0.8670655,0.877907,0.8394923,0.84774196,0.87018096,
000000000000000000cc_0,0.8636119,0.8654024,0.8982155,0.9710145,0.8986486,0.8659084,0.88052505,0.9095315,0.9132163,0.92897195,0.91788524,0.93504274,0.87382627,0.9287777,0.940849,0.92881626,0.8940845,0.9086196,0.90862596,0.8980621,0.9097017,0.9207236,0.93970716,0.88505095,0.91623807,0.91696936,0.92510176,0.8690282,0.8689288,0.87995124,0.8276194,0.85688186,0.87862194,
000000000000000000cd_0,0.87167853,0.87491375,0.8902465,0.92685026,0.9049522,0.87234044,0.8880634,1.0487657,0.91395795,0.91716594,0.90754384,0.8937286,0.8758068,0.91021967,0.9110304,0.90316004,0.9077901,0.91081965,0.90138674,0.89173174,0.91475093,0.91207755,0.9264916,0.8732664,0.9211847,0.919295,0.9216164,0.8853598,0.86175114,0.8792053,0.8249772,0.8871503,0.8829312,
000000000000000000ce_0,0.86396426,0.8951435,0.9052133,1.1244378,0.884575,0.8785818,0.88187224,0.90438247,0.9116883,0.92007995,0.9168242,0.89191324,0.8789078,0.890238,0.9126316,0.9066355,0.9017032,0.9148567,0.94760704,0.89549786,1.0243161,0.917657,0.9293078,0.8922928,0.9202112,0.933211,0.93069017,0.8825301,0.84697986,0.89377594,0.79389316,0.8233562,0.8607918,
000000000000000000cf_0,0.866291,0.87756217,0.86371154,0.9897511,0.8882235,0.8576532,0.8872077,0.9059561,0.90289015,0.902696,0.9150158,0.89143544,0.8726979,0.92665356,0.9109612,0.89349115,0.8955917,0.8983784,0.8977828,0.89753693,0.8933493,0.9041145,0.9105668,0.88376755,0.89979607,0.9116883,0.9651669,0.87888294,0.87511766,0.88087195,0.82686037,0.8295363,0.8923646,
000000000000000000d0_0,0.88396573,0.8703856,0.8867925,1.0066717,0.91361254,0.88048613,0.89012873,0.9045198,0.955707,0.9201379,0.91152817,0.90232337,0.8799707,0.9221763,0.9103774,0.90187246,0.8857143,0.89843166,0.91623354,0.91180354,0.89987487,0.91763985,0.92364097,0.8956881,0.92575526,0.9342669,0.9254307,0.88705474,0.8923837,0.8828884,0.81608087,0.8628138,0.87064344,
000000000000000000d1_0,0.86475277,0.9046717,0.88309115,0.8921027,0.8900302,0.8905775,0.89637583,1.035694,0.9230236,0.9131953,0.91770923,0.9113546,0.8880597,0.92898643,0.89657736,0.9126161,0.92571265,0.9170096,0.92124176,0.91672176,0.90677965,0.93280977,0.9243521,0.875296,0.9126189,0.9311432,0.9233773,0.8977901,0.8730159,0.8642129,0.8108327,0.8527569,0.86744106,
000000000000000000d2_0,0.8861386,0.8879367,0.8946978,0.8829676,0.90069216,0.88773745,0.8783486,0.91628957,0.9448876,0.91358024,0.92450494,0.90228015,0.89922976,0.9349158,0.9066835,0.9317798,0.92270917,0.9007861,0.904857,0.9132253,0.94977975,0.92042845,0.93319416,0.8967421,0.92166466,0.9349538,0.93257076,0.87841,0.8828502,0.8853405,0.7921708,0.8709939,0.85261005,
000000000000000000d3_0,0.86680543,0.8639456,0.9368421,0.8660508,0.8920157,0.8735931,0.8751099,1.0827636,0.9089936,0.922277,0.90832555,0.9225931,0.8654315,0.9138028,0.9028382,0.91845053,0.9392713,0.89666396,0.91971964,0.88251245,0.91868585,0.93113345,0.95628417,0.8739054,0.96398103,0.93774706,0.954023,0.8693784,0.8639535,0.860647,0.80679786,0.8191001,0.8832117,
000000000000000000d4_0,0.86527747,0.8734827,0.87262356,0.9142408,0.89420044,0.8742416,0.9059225,0.9031381,0.90975916,0.91200596,0.91168445,0.915601,0.8996159,0.927717,0.9168288,0.9202714,0.9109291,0.9097493,0.9130435,0.9092816,0.92334497,0.9260132,0.9358387,0.8931457,0.9191919,0.9390932,0.9339353,0.87330073,0.8698337,0.86676216,0.81562734,0.8425197,0.8676364,
000000000000000000d5_0,0.86043406,0.8711796,0.87976784,0.85507244,0.9001486,0.8662762,0.87942123,0.90189093,0.89530826,0.903294,0.90733784,0.9151326,0.89524835,0.8934081,0.9100899,0.9010101,0.9029957,0.9053498,0.9130435,0.8859602,0.9294991,0.9076923,0.92101973,0.86778456,0.91094005,0.9222839,0.9124213,0.8596163,0.8681776,0.8771374,0.8153846,0.83490074,0.8556582,
000000000000000000d6_0,0.8701231,0.83748126,0.8526452,0.86445874,0.87922883,0.83607537,0.87352556,0.90204865,0.88689655,0.9088853,0.8943637,0.9034193,0.8660372,0.8986294,0.9055697,0.8946213,0.8982155,0.92236245,0.89620656,0.88583076,0.889735,0.89837396,0.91432923,0.8836627,0.9036635,0.91001797,0.91490644,0.86332715,0.8672986,0.8588422,0.7811675,0.86608344,0.8303711,
000000000000000000d7_0,0.85920274,0.85837156,0.8643498,0.8487842,0.8952164,0.8301663,0.87254316,1.083482,0.8916465,0.9229091,0.9137537,0.90715665,0.8759196,0.89195824,0.91831684,0.89934355,0.8871709,0.9093215,0.9166068,0.90602136,0.91391236,0.92109776,0.92595017,0.8622025,0.9186813,0.92777777,0.9371464,0.89084893,0.8694779,0.8439425,0.79149634,0.8228013,0.84338063,
000000000000000000d8_0,0.85821515,0.86653334,0.89685464,0.9013158,0.9162205,0.88549423,0.89261746,0.92923176,0.91500807,0.9165906,0.9111253,0.8996396,0.865245,0.915209,0.916792,0.8988648,0.8737041,0.9058016,0.9086651,0.89352214,0.9059614,0.912497,0.92431194,0.8816568,0.91803753,0.9176107,0.9099249,0.8710772,0.8435856,0.8792894,0.8071037,0.85,0.8643982,
000000000000000000d9_0,0.87426114,0.8475402,0.8608161,0.848818,0.8738502,0.85718066,0.8521257,0.8929287,0.8936453,0.8908215,0.90197587,0.9017372,0.8563467,0.9075501,0.9303534,0.9217975,0.9184314,0.8984871,0.9350649,0.9034342,0.9045716,0.91681284,0.92801505,0.8787879,0.9183908,0.9231884,0.9225488,0.8600318,0.83893037,0.8605208,0.77483785,0.85407066,0.8639939,
000000000000000000da_0,0.8875072,0.8717283,0.8759124,0.86943495,0.8873592,0.8828829,0.8835104,0.8961379,0.87998354,0.8900778,0.89722604,0.89714867,0.881985,0.9093836,0.8996504,0.88609785,0.89223456,0.88542914,0.8964542,0.8893344,0.8773035,0.89118123,0.911759,0.86352235,0.8996372,0.91525424,0.9090301,0.8654687,0.858473,0.8851055,0.80895776,0.8417562,0.8724419,
000000000000000000db_0,0.8796204,0.8764219,0.8834488,0.87723535,0.88095236,0.86371464,0.8684671,0.89392847,0.89954776,0.9097353,0.8110361,0.8828697,0.8634538,0.90948135,0.90725535,0.9117377,0.9253112,0.91382813,0.92457014,0.9110733,0.9038005,0.92035896,0.9228579,0.8841903,0.92146116,0.9276243,0.926078,0.8957672,0.8709251,0.89294404,0.81479645,0.824198,0.8690414,
000000000000000000dc_0,0.8869359,0.8761674,0.87989557,0.8775744,0.87641865,0.86829597,0.8892681,0.91392905,0.9087212,0.898564,0.84409595,0.9070905,0.8572806,0.90503764,0.9168207,0.920904,0.8856438,0.9041591,0.92931545,0.912733,0.8975685,0.9094488,0.92275965,0.8859358,0.9130435,0.92478377,0.9137255,0.9082927,0.8780178,0.9042077,0.7766654,0.84778345,0.84615386,
000000000000000000dd_0,0.8905742,0.86996627,0.89963216,0.8700899,0.87189674,0.85484296,0.87598073,0.89138484,0.8857143,0.90118766,0.8153659,0.8493789,0.8550648,0.9208506,0.8865468,0.88121074,0.8869779,0.9007342,0.9256588,0.89377844,0.90752816,0.9091954,0.91579473,0.8778743,0.9137856,0.9085433,0.91298145,0.85951537,0.8664306,0.8950767,0.78441626,0.88300276,0.86639154,
000000000000000000de_0,0.8907905,0.89010406,0.8919568,0.8741419,0.8951117,0.8702743,0.8921535,0.9358662,0.8912134,0.91293377,0.9104792,0.9018194,0.8545455,0.9328336,0.94390583,0.9216552,0.907092,0.9199787,0.91925645,0.9070603,0.9286927,0.9306323,0.92717534,0.8787879,0.9249564,0.92685276,0.9271858,0.88882893,0.8580122,0.86708206,0.7596095,0.8503226,0.8582729,
000000000000000000df_0,0.8470255,0.83343464,0.8256963,0.84586746,0.8893114,0.831037,0.8894935,0.95997715,0.9357542,0.8993644,0.88431674,0.89575404,0.8454288,0.9034382,0.8763538,0.9007551,0.9092581,0.9230769,0.8857321,0.8963893,0.88833654,0.8982092,0.91751134,0.8359621,0.92038214,0.91233283,0.9790732,0.85619175,0.8425369,0.83231086,0.7770492,0.8130617,0.84224105,
000000000000000000e0_0,0.8586956,0.85264814,0.87208295,0.8567616,0.8865058,0.84234315,0.880849,0.9308777,0.89814556,0.9118175,0.90816325,0.9287475,0.8695897,0.9440671,0.90562475,0.9150468,0.8858726,0.9129512,0.90851957,0.90360886,0.95411605,0.9092437,0.9244871,0.8658508,0.9138756,1.2345203,0.924812,0.8725349,0.86083055,0.85637254,0.80961615,0.8295543,0.8587413,
000000000000000000e1_0,0.8522302,0.8230384,0.8624498,0.8427217,0.87467533,0.8462438,0.87423015,0.88906497,0.869996,0.90847915,0.9069166,0.8920676,0.85169715,0.89534885,0.8809947,0.8894009,0.89191604,0.8861601,0.905838,0.8787879,0.89173514,0.8948357,0.91152436,0.86214066,0.89048165,0.9017199,0.90936553,0.8581273,0.8638566,0.8558616,0.78234977,0.8236412,0.8499537,
000000000000000000e2_0,0.8523207,0.8619108,0.8855515,0.87234044,0.8716062,0.8700382,0.87683773,0.8991458,0.8856417,0.8966083,0.9021062,0.9009776,0.8665972,0.8863636,0.9724138,0.9105894,0.8917633,0.89229447,0.89591527,0.8955999,0.9084369,0.9051222,0.90797544,0.8693002,0.9077869,0.90468454,0.9146307,0.86343026,0.8604432,0.8675096,0.8244581,0.85420054,0.86972475,
000000000000000000e3_0,0.86824995,0.8665448,0.89547443,0.8883108,0.89485216,0.85098743,0.87217855,0.91277945,0.89984226,0.8925336,0.8865165,0.9005076,0.863472,0.91318125,0.88545,0.89663935,0.8943038,0.89123714,0.8958953,0.88248277,0.9088099,0.9447478,0.90609825,0.8748663,0.89626783,0.8889646,0.9050478,0.8856016,0.8804058,0.86810136,0.8127319,0.8219774,0.8653547,
000000000000000000e4_0,0.8796526,0.8606452,0.8756889,0.874366,0.9114754,0.8567288,0.8914027,0.9034674,0.8929027,0.89934874,0.9256135,0.89360636,0.88734204,0.9115479,0.92848724,0.9017544,0.8956576,0.9102014,0.925974,0.8980695,0.8877349,0.9200931,0.9186295,0.8691275,0.9125643,0.922062,0.916247,0.8812068,0.864184,0.89883476,0.807191,0.85914636,0.87242633,
000000000000000000e5_0,0.84803605,0.86181486,1.1965973,0.8582743,0.8844958,0.81169087,0.8825118,0.909,0.9510117,0.9387659,0.92105263,0.89746755,0.86135185,0.9068666,0.89041096,0.9118182,1.0065076,0.932549,0.9199692,0.906262,0.90918267,0.920398,0.9337367,0.855149,0.9486741,0.93030304,0.9300891,0.85532993,0.8830525,0.83971417,0.704451,0.8130617,0.8745387,
000000000000000000e6_0,0.87010676,0.86443096,0.87717503,0.8691099,0.8851503,0.82150775,0.86120665,0.9021305,0.9101823,0.87901944,0.8903625,0.8723506,0.8766114,0.91265666,0.8844653,0.8873239,0.8853809,0.9020658,0.90105134,0.87890846,0.8923729,0.9099099,0.97612786,0.88069546,0.9081188,0.9163474,0.9210841,0.8617619,0.85181427,0.87974447,0.7803081,0.82018715,0.85117304,
000000000000000000e7_0,0.84455127,0.81753033,0.84258854,0.819359,0.8490566,0.8035889,0.8488587,0.8659626,0.87906975,0.87053066,0.8921651,0.88459945,0.8211679,0.87961334,0.86402756,0.85115933,0.864393,0.8689572,0.87222713,0.8650169,0.89661777,0.87786734,0.8958548,0.84686416,0.8854892,0.91259104,0.8912193,0.8375591,0.8273515,0.83064514,0.71724933,0.7746125,0.8187266,
000000000000000000e8_0,0.8464874,0.89392203,0.8391421,0.86411065,0.90818363,0.8869565,0.8935004,0.9088294,0.92615384,0.91614985,0.91419816,0.90395635,0.875178,0.93806726,0.9150895,0.90545225,0.8998561,0.9106383,0.91480064,0.89650595,0.9187455,0.90737116,0.92608696,0.8786299,0.92326,0.92785954,0.9247751,0.8803419,0.87780243,0.8722078,0.8160977,0.8355932,0.8611589,
000000000000000000e9_0,0.8330181,0.85060894,0.8825093,0.88557744,0.86904764,0.84918404,0.86766994,0.8807093,0.910387,0.8800807,0.9030612,0.9445351,0.84920835,0.88954633,0.8784077,0.8863911,0.8792257,0.88912135,0.90484005,0.8733523,0.8889371,0.89573914,0.9001901,0.857938,0.89661705,0.9072948,0.9045454,0.8552308,0.85938907,0.85304374,0.8025751,0.83099365,0.8397388,
000000000000000000ea_0,0.8173759,0.8396747,0.84156626,0.8624,0.8533196,0.8070652,0.83864796,0.86963433,0.85079366,0.8560051,0.87564105,0.85670817,0.8188441,0.8807947,0.8836898,0.8992895,0.87024224,0.87759334,0.8672863,0.86249614,0.8580205,0.8847352,0.88478076,0.84258443,0.88429755,0.89612675,0.93052304,0.84775496,0.83209544,0.84462714,0.76814735,0.8042849,0.8335419,
000000000000000000eb_0,0.8153702,0.80411017,0.8490246,0.83129126,0.8611934,0.84338295,0.8397319,0.8978847,0.88596493,0.88210076,0.8937397,0.89986646,0.8242112,0.9016204,0.9311241,0.89391977,0.89148355,0.8733145,0.9299191,0.86775684,0.93021727,0.9178822,0.91267234,0.8540146,0.90909094,0.9145941,0.91577446,0.85281384,0.82706994,0.8291925,0.68400955,0.79419523,0.8347509,
000000000000000000ec_0,0.8546713,0.8630201,0.8696011,0.88124156,0.87528515,0.86643076,0.88471293,1.0142195,0.89502084,0.90839696,0.9148698,0.9112384,0.84315765,0.8982768,0.8957008,0.9028926,0.9027618,0.8987744,0.90024185,0.90349686,0.8952096,0.91931415,0.9191855,0.8617458,0.91115195,0.91691995,0.9193742,0.872093,0.8249158,0.8625356,0.7797475,0.8244982,0.863313,
000000000000000000ed_0,0.84518665,0.8545592,0.8528,0.8463674,0.8653226,0.85275084,0.85944784,0.8977933,0.8911679,0.8916372,0.9061558,0.89554983,0.82653064,0.89429176,0.9229209,0.8851634,0.9084249,0.8804896,0.9235569,0.89258516,0.8880666,0.91157025,0.9263988,0.86634463,0.92298436,0.9374593,0.91570246,0.8523645,0.8341232,0.8276016,0.7421114,0.8341092,0.81438327,
000000000000000000ee_0,0.8612581,0.8553846,0.8637396,0.8412236,0.8797972,0.88132167,0.8660978,1.0625268,0.87323946,0.8903484,0.877305,0.86938494,0.85862553,0.9207561,0.880775,0.89782065,0.9123878,0.89975804,0.89760864,0.87685114,0.9003629,0.9048759,0.9087838,0.83915126,0.9097796,0.9162561,0.90914905,0.8572491,0.79695433,0.86934334,0.72818214,0.83595353,0.88685876,
