"","system.index","NDMI","NDMI_1","NDMI_10","NDMI_11","NDMI_12","NDMI_13","NDMI_14","NDMI_15","NDMI_16","NDMI_17","NDMI_18","NDMI_19","NDMI_2","NDMI_20","NDMI_21","NDMI_22","NDMI_23","NDMI_24","NDMI_25","NDMI_26","NDMI_27","NDMI_28","NDMI_29","NDMI_3","NDMI_30","NDMI_31","NDMI_32","NDMI_4","NDMI_5","NDMI_6","NDMI_7","NDMI_8","NDMI_9",".geo","CID","class"
"582","0000000000000000004f_0",0.3882848,0.35555983,0.35986158,0.30356836,0.32475632,0.3262018,0.3357351,0.29615188,0.417831,0.38861838,0.37862796,0.31691486,0.4045885,0.35950756,0.31512967,0.38638672,0.27625683,0.5417085,0.3426717,0.3723243,0.37924007,0.3649789,0.33810803,0.32017973,0.3409619,0.44454765,0.4926617,0.3616341,0.24632427,0.28829008,0.2345679,0.3579642,0.36877638,NA,582,"oth"
"583","00000000000000000050_0",0.4389348,0.41006675,0.35074207,0.26215574,0.30223817,0.34447476,0.34321073,0.37628472,0.4293126,0.32051986,0.31477892,0.25643748,0.45288968,0.34035197,0.3337602,0.31563422,0.3691007,0.464857,0.36204818,0.36735633,0.46046916,0.4023591,0.37173316,0.44907975,0.3637455,0.39287,0.40970683,0.342241,0.3595088,0.32555047,0.3213461,0.3556299,0.3445513,NA,583,"oth"
"584","00000000000000000051_0",0.41304743,0.41209564,0.28993455,0.3,0.3374291,0.31669676,0.32061067,0.38743454,0.37598684,0.4446292,0.37985012,0.31663498,0.3487128,0.36776212,0.45887962,0.3920329,0.2964204,0.32933334,0.16598284,0.3871323,0.2676218,0.27463767,0.34056762,0.2580842,0.37234843,0.438966,0.44931385,0.29015544,0.3163684,0.3062453,0.26734105,0.36858973,0.31072256,NA,584,"oth"
"585","00000000000000000052_0",0.4310104,0.48871487,0.328988,0.35617128,0.31589594,0.33248246,0.38511118,0.33948338,0.3491969,0.42110825,0.36006364,0.34409896,0.40010798,0.44597104,0.32957265,0.3514159,0.33798397,0.3993266,0.34401113,0.31755158,0.3019678,0.12812248,0.4450801,0.31564158,0.44582126,0.37596327,0.40455666,0.34124172,0.26046434,0.31441292,0.28736022,0.39968896,0.37520128,NA,585,"oth"
"586","00000000000000000053_0",0.3159587,0.42321834,0.36203718,0.37934244,0.38085297,0.40455982,0.48195186,0.37730062,0.3439101,0.5202181,0.50202245,0.42011467,0.37451157,0.33175516,0.41056034,0.46770027,0.35285342,0.4049904,0.4175862,0.47889656,0.44821364,0.26199928,0.39444026,0.35108098,0.44211954,0.39636105,0.36382046,0.3724451,0.3101765,0.3071004,0.3144486,0.42852062,0.42025822,NA,586,"oth"
"587","00000000000000000054_0",0.35341364,0.37457046,0.27185673,0.33463174,0.3903482,0.3195021,0.3782799,0.4455403,0.32842582,0.39777613,0.39133334,0.2963555,0.37211776,0.36623457,0.35202304,0.30146554,0.2992993,0.3498268,0.43493703,0.4522293,0.38510248,0.33519658,0.34209782,0.31299788,0.49092716,0.5142071,0.47072527,0.31263778,0.25480768,0.313718,0.3491458,0.4224995,0.33601394,NA,587,"oth"
"588","00000000000000000055_0",0.14104241,0.21947777,0.07462686,0.10704961,0.25039124,0.19330429,0.2051329,0.13173653,0.14192095,0.28811973,0.27280512,0.37339267,0.2194211,0.1879397,0.35968378,0.22385621,0.36905503,0.29029733,0.24155934,0.41614679,0.15783475,0.19044846,0.17793594,0.17619945,0.2735401,0.272315,0.21418637,0.16715176,0.10575793,0.21292332,0.15332372,0.18755364,0.15940998,NA,588,"oth"
"589","00000000000000000056_0",0.15479814,0.20046039,0.0875453,0.1257764,0.26531276,0.18035164,0.4183898,0.14601049,0.12802641,0.27998435,0.23207228,0.23317972,0.23859145,0.25614592,0.43556702,0.23100883,0.36510265,0.34445724,0.29929695,0.39894968,0.15295795,0.26752645,0.26504213,0.28208926,0.2859375,0.38547203,0.26077718,0.23679546,0.13757066,0.23434584,0.17705545,0.31710324,0.23286074,NA,589,"oth"
"590","00000000000000000057_0",0.11245675,0.09396698,0.1254162,0.017553957,0.04566051,0.12362869,0.104055084,0.06100577,0.028145386,0.046846483,0.093654566,0.088559486,0.14699668,0.10873572,0.277317,0.093517534,0.10305561,0.18235561,0.1431884,0.33146966,0.020098846,0.0063930014,0.10638298,0.120997764,0.09768346,0.10194175,0.1375694,0.12773938,0.07358637,0.101358004,0.046569854,0.06712173,0.035599858,NA,590,"oth"
"591","00000000000000000058_0",0.23093449,0.18756653,0.19312555,0.12266355,0.19985504,0.22340426,0.16468172,0.13274336,0.134403,0.18301485,0.2310622,0.19233687,0.23623797,0.20382814,0.15017599,0.17878193,0.17361869,0.21942893,0.25589225,0.23750906,0.1277865,0.12967914,0.2006751,0.16838796,0.16970658,0.17333333,0.12472215,0.2073662,0.11080396,0.17021726,0.3304982,0.31366396,0.07444078,NA,591,"oth"
"592","00000000000000000059_0",0.18461539,0.17980422,0.20924921,0.038364097,0.15315315,0.20796666,0.16827697,0.11125079,0.09392768,0.17717718,0.1493518,0.18192397,0.23373052,0.19684082,0.18717505,0.19915254,0.1518034,0.23162055,0.27718675,0.27779886,0.09746589,0.2877631,0.19787203,0.21753986,0.1922387,0.21974966,0.19934973,0.20206451,0.20895523,0.21330792,0.31966963,0.33042654,0.10244303,NA,592,"oth"
"593","0000000000000000005a_0",0.21890908,0.1734534,0.14396095,0.3244123,0.22887643,0.2045283,0.21178715,0.21175088,0.23731998,0.22420909,0.24048096,0.17676951,0.22545017,0.2745491,0.20063359,0.20587721,0.23807861,0.22486773,0.14219858,0.23255439,0.15067743,0.11468248,0.2111455,0.21963936,0.28480437,0.29590827,0.20609319,0.21263158,0.12264808,0.1718906,0.18928757,0.24097238,0.20761116,NA,593,"oth"
"594","0000000000000000005b_0",0.22813971,0.2024922,0.1876148,0.22667307,0.21718377,0.16989796,0.16998951,0.16460906,0.1439548,0.1882499,0.16141236,0.17215028,0.31340095,0.22259508,0.17327766,0.15772119,0.17729872,0.21589848,0.16805205,0.24363501,0.16415718,0.19692111,0.15388574,0.2794542,0.26198143,0.28292093,0.21845444,0.24415265,0.19095719,0.30957147,0.17558332,0.28251573,0.18434873,NA,594,"oth"
"595","0000000000000000005c_0",0.35711288,0.3606523,0.2682081,0.38190183,0.30409637,0.43674508,0.39855456,0.38271606,0.31711987,0.4565512,0.34739098,0.25997972,0.38539043,0.3090836,0.3705828,0.42217073,0.38553098,0.42295083,0.29448754,0.31632653,0.3809524,0.256394,0.4011142,0.35168067,0.5152824,0.4841735,0.3326376,0.37211603,0.29226902,0.33540976,0.29538324,0.38838768,0.37669066,NA,595,"oth"
"596","0000000000000000005d_0",0.23136963,0.2547116,0.08479349,0.16707218,0.23328067,0.19280107,0.26547375,0.2043915,0.2212738,0.20731924,0.24651162,0.14658831,0.21366224,0.30858266,0.14575507,0.20320357,0.24398625,0.2440992,0.11284789,0.19746208,0.1392257,0.08938464,0.16201983,0.17686671,0.27353224,0.24411647,0.15660124,0.14718534,0.093596056,0.14585395,0.17176381,0.30365512,0.19303797,NA,596,"oth"
"597","0000000000000000005e_0",0.32457894,0.1753109,0.22634315,0.1811424,0.22257385,0.2178599,0.17991632,0.1969334,0.18421052,0.18594323,0.19921492,0.21852152,0.2431837,0.19177762,0.2101396,0.21642917,0.24513902,0.24448848,0.23574007,0.21757925,0.15746659,0.21857233,0.29945055,0.21012455,0.3540226,0.28798306,0.23367004,0.25,0.19976196,0.22746268,0.15898284,0.22674419,0.2393403,NA,597,"oth"
"598","0000000000000000005f_0",0.28512055,0.2720848,0.14976744,0.15772727,0.14331797,0.20658804,0.20525831,0.20369962,0.16618975,0.14976023,0.13754958,0.16771212,0.19046329,0.1054409,0.10951714,0.12428427,0.17939214,0.15229258,0.13090977,0.120955184,0.12458934,0.11043728,0.23566064,0.14860938,0.26521116,0.22149916,0.1701466,0.16314921,0.16089614,0.14052355,0.123102866,0.13858813,0.22513089,NA,598,"oth"
"599","00000000000000000060_0",0.32986292,0.26694766,0.27015406,0.31304532,0.31678385,0.31652662,0.27458572,0.26235875,0.24566019,0.33288044,0.33379912,0.30566174,0.39383495,0.3850624,0.3175307,0.3698045,0.34136698,0.32652715,0.3327604,0.29578462,0.35511914,0.2587272,0.40678242,0.3002853,0.46179497,0.45806682,0.39346507,0.32327586,0.30298012,0.2925443,0.31489843,0.3901075,0.2658228,NA,599,"oth"
"600","00000000000000000061_0",0.15618762,0.08048574,0.14141224,0.24161504,0.0361861,0.1531151,0.12549485,0.095659,0.09042878,0.119487375,0.09929078,0.075932205,0.2406206,0.07305165,0.21173725,0.067650676,0.10675284,0.124223605,0.11101647,0.18205383,0.1109797,0.041513864,0.093499795,0.006535948,0.1149951,0.27558047,0.16464303,0.09023569,0.14217022,0.11078664,0.033359498,0.102311485,0.29102078,NA,600,"oth"
"601","00000000000000000062_0",0.09415505,0.07292355,0.104703054,0.19068973,-0.015862068,0.06264646,0.094523154,0.03113795,0.04170598,0.059196617,0.027071102,0.0832,0.18786858,0.0636244,0.17376648,0.06333973,0.053220037,0.100209646,0.055173345,0.10150107,0.11633987,0.0330507,0.05728257,0.026911315,0.008723008,0.30234107,0.15972655,0.09855641,0.18168813,0.038344927,-0.029081991,0.08873266,0.24174654,NA,601,"oth"
"602","00000000000000000063_0",0.24104235,0.17817259,0.20285803,0.27503017,0.07709191,0.14550854,0.199508,0.19703552,0.30134085,0.2253555,0.22661962,0.23809524,0.25600895,0.45734805,0.23893805,0.20656702,0.1319648,0.1890766,0.26947084,0.30566332,0.23106061,0.16170461,0.3069672,0.23063733,0.21281195,0.3047491,0.2744058,0.21151018,0.17190826,0.2584541,0.05290866,0.25975308,0.23967612,NA,602,"oth"
"603","00000000000000000064_0",0.19587629,0.1543719,0.14254743,0.2969247,0.122960374,0.2789083,0.29007074,0.1373432,0.16583394,0.28894064,0.09246309,0.13277711,0.21839601,0.13497241,0.16472262,0.16921692,0.22910053,0.17819963,0.2063019,0.20076159,0.12417091,0.09976462,0.19970793,0.18293886,0.2593325,0.50980395,0.2608893,0.18675596,0.14353111,0.11156084,0.097043894,0.31091058,0.25534165,NA,603,"oth"
"604","00000000000000000065_0",0.13054687,0.07946461,0.10574018,0.106561504,0.146427,0.12953538,0.17610408,0.031326998,0.11282727,0.16624366,0.02961039,0.08732201,0.17886178,0.09683068,0.23209451,0.1972,0.11338583,0.18832117,0.15745349,0.1985006,0.116546765,0.07090552,0.18521969,0.046446383,0.19602625,0.38662696,0.20776819,0.11740891,-0.020402612,0.032125767,0.08092759,0.27685875,0.13548753,NA,604,"oth"
"605","00000000000000000066_0",0.17159763,0.1479215,0.20737162,0.08821233,0.13145353,0.16296864,0.17717141,0.11826803,0.14262396,0.27816293,0.106423415,0.0837392,0.21089455,0.11729699,0.11264197,0.13694198,0.11527566,0.13613182,0.16571032,0.22150624,0.14762422,0.05501203,0.24713084,0.09984998,0.2244335,0.5216285,0.23069936,0.10368736,0.07843501,0.11798481,0.012539771,0.1511492,0.22098824,NA,605,"oth"
"606","00000000000000000067_0",0.24230206,0.31306618,0.15171078,0.2004315,0.24714285,0.17539863,0.21219715,0.26920152,0.1841827,0.20526491,0.20490846,0.34119233,0.27349487,0.26840216,0.19468364,0.21181582,0.18053624,0.33296028,0.36144283,0.2517795,0.26350033,0.2033805,0.3879047,0.2175338,0.34257358,0.40750062,0.3024494,0.25251558,0.24455285,0.2821967,0.028659953,0.18769804,0.25559744,NA,606,"oth"
"607","00000000000000000068_0",0.31207946,0.440787,0.33304572,0.286095,0.29216152,0.2888889,0.3584113,0.37186033,0.2782244,0.37811634,0.34264883,0.3720459,0.4029799,0.25050437,0.24442208,0.3886958,0.37059635,0.2905918,0.388,0.27811828,0.32056892,0.21940382,0.35871157,0.40217167,0.50327,0.36849588,0.32002047,0.3107069,0.31647688,0.29981652,0.15694745,0.28066844,0.36103615,NA,607,"oth"
"608","00000000000000000069_0",0.3286429,0.33382192,0.21563815,0.2785128,0.30449826,0.32302827,0.3363397,0.33135158,0.27443683,0.37084398,0.349649,0.32592863,0.36144117,0.29897976,0.24915698,0.3975552,0.33306992,0.3034711,0.3953173,0.29091495,0.35346174,0.23988938,0.3618216,0.3565556,0.52872443,0.439402,0.29206964,0.31017628,0.24061196,0.28492683,0.2338177,0.29964328,0.31928083,NA,608,"oth"
"609","0000000000000000006a_0",0.35811684,0.37595993,0.25899684,0.33699688,0.22368856,0.24308002,0.21478125,0.06401766,0.18814369,0.20533234,0.16664116,0.14843509,0.3775269,0.14456847,0.12467607,0.17035928,0.15822195,0.22394678,0.18132855,0.26572528,0.06529517,0.12872727,0.22989011,0.20417,0.20662004,0.31614527,0.31115845,0.3595238,0.18616931,0.10694906,0.094462544,0.23325358,0.2533197,NA,609,"oth"
"610","0000000000000000006b_0",0.16644315,0.16194151,0.18577677,0.3037233,0.21967526,0.05416511,0.12316144,0.17517112,0.1974814,0.16561277,0.2526475,0.34666404,0.14629948,0.1818362,0.20197256,0.26936156,0.3293726,0.24595469,0.19664218,0.3303078,0.14660926,0.15101366,0.25534883,0.09070517,0.2993357,0.43977392,0.3125235,0.18094935,0.16094032,0.098973736,0.22468935,0.06278378,0.19890344,NA,610,"oth"
"611","0000000000000000006c_0",0.22772278,0.22863027,0.24537437,0.18723144,0.20481475,0.034229048,0.21795918,0.23939252,0.27630976,0.31021136,0.17047681,0.25787964,0.24423963,0.21370173,0.19200721,0.2754501,0.3218408,0.29521716,0.31941068,0.20840801,0.17559913,0.064496316,0.35200942,0.16302742,0.22523844,0.25876924,0.3251496,0.14813635,0.1430835,0.22203045,0.030163178,0.018534863,0.21821192,NA,611,"oth"
"612","0000000000000000006d_0",0.21522556,0.23919308,0.16519222,0.3387479,0.23428571,0.22267206,0.20078973,0.2900844,0.269103,0.3698313,0.35332677,0.3890939,0.23,0.382781,0.051530994,0.12030347,0.078934625,0.30451488,0.13748495,0.18601052,0.14832664,0.23819979,0.29356685,0.2472119,0.3143366,0.31996855,0.25944585,0.23260744,0.26033205,0.19526628,0.06843185,0.07420924,0.20738874,NA,612,"oth"
"613","0000000000000000006e_0",0.17316885,0.30066392,0.2296865,0.35653004,0.24499685,0.20296644,0.22420058,0.3475303,0.21602342,0.28945184,0.23519826,0.19313632,0.25107482,0.16228306,0.16208467,0.1891892,0.233516,0.42857143,0.2651088,0.28052223,0.19093163,0.19332547,0.27101547,0.22349764,0.25562647,0.24825856,0.22080679,0.25763127,0.13682704,0.23117992,0.08625592,0.01750581,0.26083145,NA,613,"oth"
"614","00000000000000000071_0",0.12471167,0.18180397,0.2816664,0.35465115,0.3593479,0.21802612,0.26166117,0.33029613,0.11004191,0.17213964,0.2477847,0.22875817,0.23687865,0.3207977,0.20614254,0.27439025,0.40092775,0.33024216,0.32633007,0.2831284,0.16539924,0.24572755,0.45261642,0.20551129,0.41535318,0.39974335,0.33851442,0.30672854,0.25932893,0.28551236,0.10319767,0.09586495,0.2307429,NA,614,"oth"
"615","00000000000000000074_0",0.27377617,0.3799301,0.48449543,0.3754967,0.39818853,0.32131267,0.36464772,0.38240516,0.38963532,0.43639427,0.28102306,0.350176,0.4473026,0.39445302,0.36946326,0.31698874,0.30519092,0.33709133,0.43400413,0.42847365,0.3744428,0.350061,0.3774359,0.40371266,0.43124595,0.44628233,0.36288998,0.39934406,0.43174502,0.41549984,0.30577922,0.28979054,0.35478806,NA,615,"oth"
"616","00000000000000000075_0",0.3906386,0.32594436,0.24858853,0.33689678,0.30325288,0.21704696,0.2852499,0.29344034,0.27098402,0.3764706,0.3091028,0.33772197,0.2817185,0.30676594,0.26307255,0.26067907,0.37445208,0.348637,0.37278107,0.3711527,0.52506596,0.1956294,0.25912297,0.29671165,0.2396329,0.33719704,0.2808539,0.37940934,0.24309815,0.5645514,0.17144026,0.25571483,0.20713706,NA,616,"oth"
"617","00000000000000000076_0",0.3500967,0.35580525,0.20524772,0.28450522,0.31638512,0.25321525,0.31159118,0.32545254,0.27199265,0.5086884,0.42204955,0.42204615,0.26107806,0.41024724,0.31319866,0.29909527,0.48238483,0.5728543,0.40479463,0.3927987,0.5092387,0.16302998,0.4878049,0.33690393,0.37971953,0.46567717,0.35947713,0.36871803,0.35650015,0.36605316,0.28092563,0.31426775,0.31364563,NA,617,"oth"
"618","00000000000000000077_0",0.24540266,0.17739204,0.2474538,0.23189045,0.26697353,0.33866972,0.362991,0.2172471,0.28366247,0.41828823,0.39025685,0.33492905,0.27388775,0.3235691,0.27992767,0.31203565,0.29093498,0.22395097,0.36967054,0.3475963,0.25786164,0.20838669,0.30475613,0.19127317,0.40145552,0.44444445,0.3817899,0.29215115,0.18286906,0.3427818,0.109224856,0.076646924,0.23235923,NA,618,"oth"
"619","00000000000000000078_0",0.16967127,0.3409091,0.17156306,0.20656163,0.21496841,0.26607051,0.36443663,0.28115344,0.29113504,0.30974844,0.3401051,0.35113904,0.2955123,0.16154781,0.16951789,0.25325027,0.12739274,0.11671034,0.48157454,0.37981206,0.2916388,0.05246079,0.18318571,0.23095118,0.37988362,0.19402985,0.2778898,0.24909031,0.13126323,0.19628598,0.16638339,0.19683623,0.17067833,NA,619,"oth"
"620","00000000000000000079_0",0.28849185,0.19497785,0.18712273,0.2874049,0.11245315,0.18568894,0.23105757,0.17508772,0.11360124,0.2520948,0.2668676,0.37260902,0.1295306,0.2396889,0.34545454,0.24314214,0.22354442,0.18711968,0.19475323,0.25348887,0.24479836,0.017994858,0.18509418,0.124487594,0.2572568,0.34582698,0.34692836,0.20227112,0.099771164,0.2162084,0.24103586,0.16091664,0.063506,NA,620,"oth"
"621","0000000000000000007a_0",0.2856084,0.19066626,0.21938698,0.32554257,0.1813602,0.1552063,0.30386254,0.39799792,0.14471495,0.20782396,0.28849447,0.21796243,0.3634179,0.38067272,0.20899472,0.1783223,0.18026215,0.16810277,0.30907154,0.33964112,0.34194604,0.20528382,0.20824362,0.4205166,0.20052196,0.25591078,0.30208018,0.2752756,0.29878828,0.1983881,0.19302757,0.12789361,0.20134535,NA,621,"oth"
"622","0000000000000000007b_0",0.26804122,0.2260391,0.34604248,0.38486376,0.2989313,0.3980212,0.4398977,0.20719758,0.18255378,0.32834363,0.38769427,0.29455444,0.29238984,0.32752705,0.4510817,0.37183717,0.48731184,0.6897436,0.35904133,0.3414737,0.5465587,0.27476883,0.019065522,0.30006453,0.45296898,0.46485183,0.3584783,0.43668458,0.2582274,0.51452994,0.31187525,0.25346076,0.30822328,NA,622,"oth"
"623","0000000000000000007c_0",0.38468012,0.3504334,0.24872169,0.336688,0.3618729,0.25272068,0.3288337,0.3387391,0.2516981,0.45299146,0.40681243,0.36609247,0.24914417,0.31552738,0.21664464,0.33818412,0.33415386,0.49043715,0.3657548,0.3480606,0.22176309,0.12391931,0.36462092,0.22560179,0.35516658,0.32826748,0.37955812,0.3375587,0.27349377,0.35031846,0.29951045,0.27127758,0.3307947,NA,623,"oth"
"624","0000000000000000007d_0",0.24840765,0.30566365,0.22353476,0.25032225,0.28358987,0.21633889,0.2885789,0.3154698,0.25182986,0.44201404,0.3725088,0.2525719,0.23237997,0.34626576,0.22405718,0.18273841,0.30729833,0.3283972,0.40241635,0.34927315,0.4957507,0.33513188,0.35101187,0.165762,0.4093331,0.36303973,0.31777325,0.25786164,0.24572349,0.30244988,0.17751004,0.20124893,0.2263886,NA,624,"oth"
"625","0000000000000000007e_0",0.20930232,0.35003978,0.30196938,0.30160373,0.4305296,0.22007722,0.4445928,0.32392558,0.2503209,0.42030698,0.3050818,0.41744187,0.29515082,0.39490086,0.21096072,0.2922225,0.2304862,0.6045714,0.4594982,0.3670597,0.69077307,-0.0117050335,0.39104277,0.19308943,0.43350542,0.40224323,0.35146743,0.29299363,0.3903952,0.39563552,0.25679186,0.22843057,0.3450845,NA,625,"oth"
"626","0000000000000000007f_0",0.05245347,0.09195046,0.11053025,0.19780397,0.12835413,0.08710584,0.18334836,0.13355155,0.07817041,0.24262296,0.18038529,0.085020244,0.20140105,0.17191888,0.11701119,0.16885525,0.13198684,0.19928187,0.24073285,0.18928401,0.13552672,0.08427923,0.15281191,0.17180233,0.11101001,0.18404037,0.15569197,0.28649747,0.089212276,0.19435929,0.145686,0.113030955,0.12672636,NA,626,"oth"
"627","00000000000000000080_0",0.40102214,0.3361014,0.2517676,0.29932627,0.1850409,0.30116534,0.30755213,0.34718958,0.2973586,0.43348,0.38260224,0.37577003,0.32120186,0.3653846,0.32366684,0.24049185,0.39558643,0.41477582,0.4081595,0.34965935,0.3213898,0.18001586,0.36669272,0.3243642,0.33438486,0.40869564,0.39020348,0.37572068,0.26824072,0.5164369,0.35703775,0.29520357,0.23605442,NA,627,"oth"
"628","00000000000000000081_0",0.38745645,0.25684536,0.22818004,0.27523154,0.29753667,0.30636072,0.33292684,0.31559497,0.17903312,0.2577445,0.17355694,0.23783161,0.42276177,0.28423476,0.18771608,0.19502075,0.36931217,0.36536312,0.24140912,0.31074142,0.37096775,0.12518573,0.44149238,0.3234701,0.21948424,0.368007,0.2792497,0.39186692,0.32541844,0.46141732,0.34418356,0.13025872,0.17230076,NA,628,"oth"
"629","00000000000000000082_0",0.13412292,0.15462291,0.13989638,0.25394106,0.2484272,0.18813692,0.24459036,0.15922718,0.1461417,0.28859234,0.20511559,0.18983269,0.2191079,0.19732833,0.18573293,0.24433114,0.24878795,0.3262585,0.27786106,0.25334522,0.24844341,0.1684883,0.21922171,0.15675867,0.13491851,0.2746479,0.27831852,0.110729344,0.09768029,0.11092465,0.053419176,0.13639812,0.2621418,NA,629,"oth"
"630","00000000000000000083_0",0.29847822,0.3369616,0.26032737,0.36127457,0.32096797,0.18710175,0.36074767,0.27684563,0.20285632,0.308734,0.28310046,0.33104867,0.32538125,0.3055097,0.26956832,0.3704197,0.28014597,0.31903395,0.37898588,0.3724267,0.3059163,0.23780896,0.2508763,0.22312176,0.30957994,0.34997383,0.28211507,0.2165634,0.2296273,0.23929618,0.22224353,0.22841966,0.28121284,NA,630,"oth"
"631","00000000000000000084_0",0.16521448,0.05116758,0.21020497,0.28501773,0.28828242,0.13718264,0.18322982,0.18667763,0.16504854,0.26349893,0.18823743,0.14071038,0.12899224,0.18405394,0.22168022,0.19591576,0.111000165,0.24249911,0.31660944,0.24208891,0.29266056,0.042476356,0.28284502,0.1215971,0.19743907,0.32760897,0.21462522,0.20142804,0.17631225,0.10861576,0.14342393,0.09742481,0.22110458,NA,631,"oth"
"632","00000000000000000085_0",0.053709935,0.055682685,0.20251623,0.22912121,0.14732866,0.11933395,0.2505345,0.09022107,0.23911875,0.23799619,0.20910972,0.2268176,0.13084829,0.16745906,0.23779193,0.25733444,0.089810014,0.34091866,0.29263157,0.23333982,0.18469714,0.034742426,0.3871876,0.09489051,0.30989298,0.2193743,0.22335532,0.16848783,0.19928259,0.3264022,0.15843055,0.14766893,0.1593739,NA,632,"oth"
"633","00000000000000000086_0",0.34331372,0.3617176,0.29416153,0.29772106,0.11047929,0.2306007,0.30401337,0.20077294,0.13175732,0.21129535,0.20321555,0.25172678,0.3969383,0.30403516,0.19798793,0.23642121,0.21588947,0.26575342,0.37533188,0.39704,0.17005669,0.06586285,0.10977844,0.32059142,0.23180874,0.3078462,0.11355422,0.3378076,0.30896574,0.2901734,0.23995915,0.2534367,0.30873308,NA,633,"oth"
"634","00000000000000000087_0",0.23644371,0.3130895,0.2508918,0.22416273,0.26493418,0.15438017,0.15110548,0.18910256,0.20511606,0.3675602,0.25657338,0.26230356,0.26985058,0.27974746,0.1572093,0.22302158,0.28206015,0.2559253,0.25853947,0.28507638,0.4966443,0.15849388,0.17112526,0.20286247,0.27965492,0.26525268,0.29001975,0.24839948,0.1504494,0.30234185,0.20281176,0.23027928,0.2650126,NA,634,"oth"
"635","00000000000000000088_0",0.18757355,0.23813595,0.18675573,0.22181678,0.28525898,0.10743338,0.22953953,0.99058825,0.14453058,0.32834363,0.2487725,0.25141037,0.18696722,0.30881363,0.20036471,0.23327962,0.25097275,0.25948766,0.2553967,0.27776527,0.45625,0.18994303,0.2143286,0.17174229,0.30641115,0.29365852,0.3223105,0.2203738,0.10200262,0.10110645,0.1417148,0.18147841,0.20145588,NA,635,"oth"
"636","00000000000000000089_0",0.23750353,0.28133705,0.3599835,0.41075107,0.40142918,0.35348737,0.39607844,0.36524653,0.4873438,0.3385655,0.39161623,0.34026957,0.26962838,0.37562028,0.44637096,0.38932806,0.30830637,0.42270744,0.4619741,0.40393054,0.4401301,0.40693146,0.40780142,0.2915519,0.31393024,0.27488464,0.3072165,0.29053733,0.24282561,0.246899,0.2059535,0.27032888,0.29946893,NA,636,"oth"
"637","0000000000000000008a_0",0.28547174,0.31126398,0.29849973,0.32131496,0.30315036,0.30234787,0.32677904,0.6516854,0.3891232,0.25290823,0.37076476,0.5430267,0.33778858,0.33732364,0.35472974,0.35211268,0.33152175,0.4489051,0.49757478,0.40695977,0.4106583,0.37916312,0.4155412,0.31394276,0.26208112,0.40928632,0.37526745,0.33703622,0.27867496,0.32269222,0.16171618,0.26302034,0.256002,NA,637,"oth"
"638","0000000000000000008b_0",0.3262032,0.20396233,0.028447121,0.2394101,0.19091924,0.06673007,0.26145852,2.057143,0.13161175,0.25957134,0.14350878,0.44598508,0.2684659,0.23726615,0.1599764,0.28163266,0.3068182,0.26973933,0.2189044,-0.11438279,0.28557965,0.13707037,0.29411766,0.046836227,0.13738738,0.18450952,0.07056542,0.16167247,-0.0035783995,0.16500868,0.09271055,0.1033419,0.21510027,NA,638,"oth"
"639","0000000000000000008c_0",0.25490198,0.3125506,0.10095995,0.20124914,0.20966835,0.09761014,0.3379169,0.96253073,0.18347773,0.32388604,0.3108774,0.2834912,0.2932138,0.2985151,0.20826568,0.23070018,0.13045552,0.2279268,0.2895377,0.27785936,0.21936032,0.22421,0.35234144,0.30105525,0.22657427,0.31578147,0.15697584,0.2261505,0.28485948,0.21235809,0.12426631,0.09260725,0.20136519,NA,639,"oth"
"640","0000000000000000008d_0",0.1360753,0.18333982,0.08945306,0.2986229,0.24549136,0.13470931,0.19422482,0.9786065,0.123298176,0.4618486,0.37571093,0.18531962,0.34636593,0.22271037,0.11330397,0.3229355,0.22327104,0.21651684,0.262842,0.32071647,0.3423864,0.18946964,0.32561085,0.28377855,0.22718015,0.2792139,0.17929412,0.081292,0.25557154,-0.038877953,0.011344104,0.048443433,0.33668774,NA,640,"oth"
"641","0000000000000000008e_0",0.098185696,0.121212125,0.18584716,0.27146465,0.25775692,0.09168365,0.23019986,0.17591028,0.11681792,0.43591788,0.2967364,0.17067449,0.31902862,0.14505818,0.1024825,0.26096383,0.23089771,0.21153262,0.2444992,0.265355,0.26045224,0.16573349,0.31162626,0.3017333,0.19969454,0.2451613,0.1256577,0.14762671,0.15694006,0.21884118,0.16005291,0.14779602,0.24253409,NA,641,"oth"
"642","0000000000000000008f_0",0.42440623,0.46851274,0.37844384,0.39582524,0.38883764,0.3513994,0.3846463,0.4558304,0.2928613,0.42551723,0.27018228,0.36150032,0.36162582,0.3929961,0.43630892,0.41602466,0.28887883,0.3485378,0.28057212,0.3342701,0.38283828,0.37419632,0.36356848,0.26966816,0.41621622,0.33572528,0.3023056,0.34616578,0.37275144,0.49093223,0.29812667,0.3185207,0.3946281,NA,642,"oth"
"643","00000000000000000090_0",0.44457218,0.41447702,0.25282872,0.38587913,0.38355473,0.34935415,0.3898018,0.42168674,0.32838038,0.37447843,0.358965,0.39985245,0.4635863,0.3729244,0.41663915,0.41067058,0.35201067,0.2762931,0.35097897,0.3177554,0.26824704,0.3649659,0.41379312,0.42411673,0.42268658,0.45477307,0.40321347,0.3413543,0.40332836,0.3561815,0.37241378,0.37170112,0.3966617,NA,643,"oth"
